"campaignid","sample","mean.relief","biotic.reef","macroalgae","stony.corals","bare.reef","bare.sand","id","sd.relief","fieldofview.facing.down","fieldofview.facing.up","fieldofview.limited","fieldofview.open","biota.ascidians","biota.bryozoa","biota.consolidated","biota.crinoids","biota.hydrocoral","biota.hydroids","biota.invertebrate.complex","biota.macroalgae","biota.mangrove","biota.octocoral.black","biota.seagrasses","biota.sponges","biota.stony.corals","biota.true.anemones","biota.unconsolidated","biota.zoanthids","visibility.0.2m","visibility.2.4m","visibility.4.6m","visibility.6.8m","visibility.8.10m","visibility.10.m","aims.softcoral","aims.filter","aims.encrusting"
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","408",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.408",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","409",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.409",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","410",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.410",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","411",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.411",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","412",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.412",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","413",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.413",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","414",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.414",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","415",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.415",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","416",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.416",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","417",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.417",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","418",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.418",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","419",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.419",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","420",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.420",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","421",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.421",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","422",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.422",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","423",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.423",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","424",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.424",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","425",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.425",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","426",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.426",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","427",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.427",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","428",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.428",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","429",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.429",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","430",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.430",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","431",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.431",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","432",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.432",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","433",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.433",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","434",0,0.2,0,0,0,0.8,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.434",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","436",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.436",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","437",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.437",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","438",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.438",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","439",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.439",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","440",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.440",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","441",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.441",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","442",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.442",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","443",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.443",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","444",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.444",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","445",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.445",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","446",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.446",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","447",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.447",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","448",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.448",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","449",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.449",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","450",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.450",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","451",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.451",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","452",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.452",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","453",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.453",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","454",0,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.454",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","455",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.455",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","456",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.456",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","457",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.457",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","458",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.458",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","459",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.459",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","460",0,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.460",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","461",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.461",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","462",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.462",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","463",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.463",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","464",2,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.464",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","465",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.465",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","466",0,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.466",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","467",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.467",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","468",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.468",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","469",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.469",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","470",0,0.1,0,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.470",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0.1
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","471",0,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.471",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","472",0,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.472",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","473",0,0.1,0.1,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.473",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","474",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.474",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","475",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.475",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","476",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.476",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","477",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.477",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","478",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.478",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","479",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.479",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","480",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.480",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","481",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.481",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","482",0,0.1,0,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.482",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0.1
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","483",0,0.2,0,0,0,0.8,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.483",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","484",0,0.3,0.1,0,0,0.7,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.484",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.7,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","485",0,0.3,0.1,0,0,0.7,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.485",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.7,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","486",0,0.3,0.1,0,0,0.7,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.486",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.7,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","487",2,0.5,0.2,0,0,0.5,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.487",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.5,0,NA,NA,NA,NA,NA,NA,0,0,0.3
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","488",2,0.4,0.2,0,0,0.6,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.488",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","489",0,0.4,0.1,0,0,0.6,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.489",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,0,0,0.3
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","490",2,0.6,0.1,0.3,0,0.4,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.490",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0.3,0,0.4,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","491",2,0.3,0.1,0,0,0.7,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.491",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.7,0,NA,NA,NA,NA,NA,NA,0,0,0.2
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","492",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.492",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","495",0,0,0,0,0,1,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.495",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs","496",0,0.1,0,0,0,0.9,"2002-1_9Cairnsregiontrawlgrounds-monoBRUVs.496",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,NA,NA,NA,NA,NA,NA,0,0,0.1
"2002-6_12HicksIsland-monoBRUVs","625",0,0,0,0,0,1,"2002-6_12HicksIsland-monoBRUVs.625",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-6_12HicksIsland-monoBRUVs","626",0,0,0,0,0,1,"2002-6_12HicksIsland-monoBRUVs.626",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-6_12HicksIsland-monoBRUVs","627",0,0,0,0,0,1,"2002-6_12HicksIsland-monoBRUVs.627",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0
"2002-6_12HicksIsland-monoBRUVs","630",2,0.3,0,0,0,0.7,"2002-6_12HicksIsland-monoBRUVs.630",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,NA,NA,NA,NA,NA,NA,0.2,0,0.1
